"","5","8","12","16","20","24"
"TRINITY_DN10113_c0_g1",54,175,94,56,42,91
"TRINITY_DN10116_c4_g1",86,71,87,91,83,59
"TRINITY_DN10120_c0_g1",14,23,24,38,44,24
"TRINITY_DN10120_c1_g1",4,33,21,28,42,34
"TRINITY_DN10142_c0_g2",19,0,33,59,38,9
"TRINITY_DN10154_c0_g1",293,713,96,294,30,196
"TRINITY_DN10163_c0_g1",130,165,131,182,193,123
"TRINITY_DN10163_c0_g2",28,19,8,16,26,23
"TRINITY_DN10135_c0_g1",44,16,22,36,26,34
"TRINITY_DN10192_c0_g1",33,18,29,43,27,29
"TRINITY_DN10123_c0_g1",77,69,111,86,84,75
"TRINITY_DN10172_c0_g1",17,28,29,24,22,24
"TRINITY_DN10101_c0_g1",31,29,52,42,37,0
"TRINITY_DN10133_c0_g1",17,8,23,20,25,11
"TRINITY_DN10129_c0_g1",36,22,42,85,45,35
"TRINITY_DN10882_c0_g1",37,41,74,61,59,41
"TRINITY_DN10812_c0_g1",13,41,15,36,30,3
"TRINITY_DN10876_c0_g1",4,18,30,25,32,72
"TRINITY_DN10845_c0_g3",18,40,17,30,24,42
"TRINITY_DN10894_c0_g1",432,528,541,509,555,601
"TRINITY_DN10894_c1_g1",38,38,41,76,40,47
"TRINITY_DN10880_c2_g1",5,13,20,28,33,32
"TRINITY_DN10855_c0_g1",18,26,35,26,47,18
"TRINITY_DN10842_c0_g1",6,12,17,16,2,15
"TRINITY_DN10851_c0_g1",105,99,122,67,57,63
"TRINITY_DN10864_c0_g1",4,64,19,17,14,10
"TRINITY_DN10852_c0_g3",156,121,205,259,165,164
"TRINITY_DN10801_c0_g1",61,50,56,42,96,37
"TRINITY_DN10840_c0_g1",11,10,8,30,47,21
"TRINITY_DN10848_c0_g1",32,53,14,34,36,11
"TRINITY_DN10803_c0_g1",32,55,93,42,33,25
"TRINITY_DN10815_c0_g1",259,528,264,295,629,279
"TRINITY_DN10858_c0_g1",25,16,45,24,46,11
"TRINITY_DN10886_c1_g1",27,14,27,39,32,26
"TRINITY_DN10839_c0_g1",99,146,131,136,163,138
"TRINITY_DN10838_c0_g1",16,6,11,17,2,2
"TRINITY_DN10808_c1_g1",4,54,3,45,0,19
"TRINITY_DN10895_c0_g1",54,77,86,73,64,65
"TRINITY_DN10806_c0_g1",23,22,12,30,13,12
"TRINITY_DN10893_c0_g1",33,23,43,52,41,30
"TRINITY_DN10822_c0_g1",22,63,74,88,59,37
"TRINITY_DN10853_c0_g2",33,53,39,40,34,40
"TRINITY_DN10883_c0_g1",120,205,117,204,264,183
"TRINITY_DN10883_c1_g1",39,41,8,49,49,56
"TRINITY_DN10875_c0_g1",257,314,356,549,407,346
"TRINITY_DN10832_c0_g3",36,23,41,34,36,37
"TRINITY_DN10891_c0_g1",93,137,109,176,164,131
"TRINITY_DN10891_c1_g1",20,46,38,106,59,47
"TRINITY_DN10816_c0_g1",45,56,50,47,88,27
"TRINITY_DN10810_c0_g1",16,36,17,33,36,38
"TRINITY_DN10817_c1_g1",56,39,51,93,46,48
"TRINITY_DN10826_c0_g2",19,12,36,25,4,4
"TRINITY_DN10841_c0_g1",108,137,74,97,91,162
"TRINITY_DN10844_c0_g1",6,8,13,22,8,18
"TRINITY_DN10873_c0_g2",244,274,313,397,261,225
"TRINITY_DN10898_c0_g1",188,186,267,178,222,230
"TRINITY_DN10856_c0_g1",70,91,99,83,151,80
"TRINITY_DN10829_c1_g1",0,66,4,25,21,11
"TRINITY_DN10877_c0_g1",668,514,479,394,874,870
"TRINITY_DN10831_c1_g1",36,41,32,65,35,44
"TRINITY_DN10813_c0_g2",38,72,82,33,70,57
"TRINITY_DN11619_c1_g1",91,135,130,130,112,80
"TRINITY_DN11619_c1_g2",46,71,42,76,69,44
"TRINITY_DN11659_c1_g1",22,20,45,33,52,46
"TRINITY_DN11685_c0_g2",48,52,40,57,85,80
"TRINITY_DN11610_c0_g1",27,25,26,29,35,37
"TRINITY_DN11629_c0_g1",9,13,6,15,2,18
"TRINITY_DN11684_c0_g1",25,94,104,83,122,16
"TRINITY_DN11664_c0_g1",17,33,21,28,8,46
"TRINITY_DN11686_c0_g1",46,88,59,48,73,42
"TRINITY_DN11696_c0_g1",113,241,148,137,183,156
"TRINITY_DN11697_c0_g1",6,26,30,6,9,15
"TRINITY_DN11695_c0_g1",139,180,134,185,249,196
"TRINITY_DN11676_c0_g2",41,51,79,75,72,51
"TRINITY_DN11652_c0_g1",21,47,25,17,45,4
"TRINITY_DN11652_c0_g3",89,101,87,65,125,40
"TRINITY_DN11643_c0_g1",53,16,4,30,27,11
"TRINITY_DN11644_c0_g1",49,58,63,70,44,53
"TRINITY_DN11672_c0_g1",49,60,77,63,45,64
"TRINITY_DN11673_c0_g1",19,36,15,23,14,42
"TRINITY_DN11639_c0_g1",70,73,104,87,38,37
"TRINITY_DN11669_c0_g1",40,49,122,35,17,62
"TRINITY_DN11627_c0_g1",111,111,78,124,84,86
"TRINITY_DN11657_c0_g1",39,77,42,30,62,67
"TRINITY_DN11603_c0_g1",5,19,18,28,12,33
"TRINITY_DN11616_c0_g1",21,36,28,10,66,47
"TRINITY_DN11620_c1_g1",40,55,48,78,56,50
"TRINITY_DN11679_c0_g1",72,65,93,70,73,76
"TRINITY_DN11699_c0_g2",15,0,2,12,12,11
"TRINITY_DN11606_c0_g1",12,8,22,12,11,0
"TRINITY_DN11688_c0_g1",72,106,114,123,136,63
"TRINITY_DN11649_c0_g1",380,422,421,480,438,369
"TRINITY_DN11689_c1_g1",24,36,48,33,54,50
"TRINITY_DN11691_c0_g1",35,57,11,39,27,30
"TRINITY_DN11665_c0_g1",22,31,26,44,31,23
"TRINITY_DN11683_c0_g1",37,12,75,74,40,3
"TRINITY_DN11624_c0_g1",33,95,47,101,33,68
"TRINITY_DN11613_c0_g1",52,77,25,12,37,57
"TRINITY_DN11666_c0_g1",27,97,87,68,99,59
"TRINITY_DN11609_c0_g1",19,21,7,22,20,28
"TRINITY_DN11671_c0_g1",280,621,537,428,530,449
"TRINITY_DN12169_c0_g1",36,51,51,68,41,17
"TRINITY_DN12196_c0_g1",76,71,88,64,102,65
"TRINITY_DN12190_c0_g2",412,527,599,919,904,848
"TRINITY_DN12104_c0_g1",26,36,26,38,39,32
"TRINITY_DN12125_c0_g1",44,80,70,72,13,23
"TRINITY_DN12125_c0_g2",26,44,71,60,17,34
"TRINITY_DN12165_c0_g2",80,124,99,98,67,85
"TRINITY_DN12138_c0_g1",34,12,24,7,19,6
"TRINITY_DN12173_c0_g1",394,322,266,257,294,428
"TRINITY_DN12167_c0_g1",47,119,113,99,136,77
"TRINITY_DN12167_c1_g1",35,26,24,41,32,43
"TRINITY_DN12170_c0_g1",7,10,18,0,35,42
"TRINITY_DN12170_c1_g1",99,157,149,71,136,69
"TRINITY_DN12193_c0_g1",70,166,93,121,144,79
"TRINITY_DN12185_c0_g1",51,46,72,69,86,47
"TRINITY_DN12134_c0_g1",356,393,484,541,563,556
"TRINITY_DN12134_c1_g1",51,85,46,40,71,101
"TRINITY_DN12184_c0_g1",57,112,60,87,54,47
"TRINITY_DN12149_c0_g1",6,21,15,12,36,11
"TRINITY_DN12111_c0_g1",40,52,74,65,94,62
"TRINITY_DN12115_c0_g1",2,7,11,33,14,4
"TRINITY_DN12126_c0_g2",24,9,27,26,7,15
"TRINITY_DN12163_c0_g1",99,109,172,90,166,115
"TRINITY_DN12182_c0_g1",140,205,229,189,206,222
"TRINITY_DN12176_c0_g1",13,20,21,29,18,9
"TRINITY_DN12146_c0_g1",53,93,74,150,81,72
"TRINITY_DN12113_c0_g1",70,26,76,0,0,4
"TRINITY_DN12166_c0_g1",123,134,113,147,154,110
"TRINITY_DN12174_c0_g1",53,63,65,40,28,53
"TRINITY_DN12174_c1_g1",11,22,27,20,19,30
"TRINITY_DN12117_c0_g1",62,135,117,99,80,58
"TRINITY_DN12109_c0_g1",194,236,157,257,228,293
"TRINITY_DN12102_c0_g2",28,51,31,65,59,56
"TRINITY_DN12143_c0_g1",116,136,169,174,206,163
"TRINITY_DN12140_c0_g1",89,78,172,102,86,127
"TRINITY_DN12108_c0_g1",172,173,305,275,110,36
"TRINITY_DN12157_c0_g1",38,45,18,52,40,52
"TRINITY_DN12100_c0_g2",40,65,44,85,80,44
"TRINITY_DN12136_c0_g2",15,10,13,19,18,23
"TRINITY_DN12123_c1_g1",103,212,155,258,154,89
"TRINITY_DN12164_c0_g1",64,71,89,26,48,24
"TRINITY_DN12187_c0_g1",55,66,56,68,69,94
"TRINITY_DN12112_c0_g3",56,51,162,125,53,15
"TRINITY_DN12128_c0_g1",17,21,28,25,30,27
"TRINITY_DN12192_c0_g1",704,888,936,1004,946,872
"TRINITY_DN12206_c0_g1",99,89,70,63,64,67
"TRINITY_DN12264_c0_g1",46,130,117,106,92,94
"TRINITY_DN12239_c0_g1",30,20,56,31,22,27
"TRINITY_DN12250_c0_g1",412,622,560,734,662,557
"TRINITY_DN12210_c0_g1",15,27,27,26,3,0
"TRINITY_DN12277_c0_g1",66,194,134,111,95,84
"TRINITY_DN12266_c2_g1",57,55,51,36,27,84
"TRINITY_DN12289_c0_g1",58,31,10,4,115,0
"TRINITY_DN12217_c0_g1",17,14,12,25,16,19
"TRINITY_DN12246_c0_g1",177,188,191,187,233,182
"TRINITY_DN12243_c0_g1",331,403,390,412,396,314
"TRINITY_DN12283_c0_g1",166,144,143,177,161,128
"TRINITY_DN12282_c0_g1",2,25,4,36,4,15
"TRINITY_DN12251_c0_g2",32,56,65,68,69,39
"TRINITY_DN12293_c0_g1",129,149,158,123,183,156
"TRINITY_DN12263_c0_g2",39,30,13,40,20,22
"TRINITY_DN12295_c0_g1",166,248,216,299,200,174
"TRINITY_DN12256_c0_g1",32,73,107,75,119,50
"TRINITY_DN12209_c0_g1",3,28,24,57,13,36
"TRINITY_DN12209_c1_g1",148,106,87,125,140,188
"TRINITY_DN12265_c0_g1",15,22,37,21,40,11
"TRINITY_DN12269_c0_g3",26,18,22,17,35,35
"TRINITY_DN12225_c0_g1",22,34,46,48,44,29
"TRINITY_DN12221_c0_g1",18,9,7,35,35,0
"TRINITY_DN12292_c0_g1",20,24,25,30,28,26
"TRINITY_DN12292_c1_g1",53,23,97,69,29,51
"TRINITY_DN12272_c0_g1",35,27,52,43,71,42
"TRINITY_DN12272_c0_g2",97,108,86,83,85,85
"TRINITY_DN12287_c0_g1",59,126,89,103,106,33
"TRINITY_DN12287_c0_g2",13,12,6,11,22,3
"TRINITY_DN12274_c0_g1",27,20,31,50,38,13
"TRINITY_DN12261_c0_g1",18,135,86,0,146,28
"TRINITY_DN12200_c0_g1",30,18,32,46,26,29
"TRINITY_DN12211_c0_g1",56,23,23,16,41,38
"TRINITY_DN12207_c0_g1",177,209,202,192,162,236
"TRINITY_DN12299_c0_g1",20,38,30,60,65,20
"TRINITY_DN12299_c0_g2",17,16,10,41,39,27
"TRINITY_DN12254_c0_g1",77,94,91,171,118,96
"TRINITY_DN12208_c0_g1",18,8,19,18,17,15
"TRINITY_DN12208_c1_g1",109,102,79,60,106,71
"TRINITY_DN12298_c0_g1",66,55,72,69,52,47
"TRINITY_DN12297_c2_g1",170,2,11,219,145,6
"TRINITY_DN12212_c0_g1",17,48,55,101,102,61
"TRINITY_DN12241_c0_g1",22,11,24,15,51,36
"TRINITY_DN12286_c0_g1",10,27,14,30,36,10
"TRINITY_DN12286_c0_g3",15,14,9,15,16,9
"TRINITY_DN12286_c2_g1",21,22,10,16,26,15
"TRINITY_DN12223_c0_g1",93,144,77,118,117,50
"TRINITY_DN12215_c0_g1",85,92,93,131,139,106
"TRINITY_DN12257_c0_g2",6,21,40,28,23,30
"TRINITY_DN12257_c1_g1",34,43,25,36,39,29
"TRINITY_DN12259_c0_g1",19,8,22,19,2,7
"TRINITY_DN12288_c0_g2",428,488,515,591,574,655
"TRINITY_DN12268_c0_g1",52,59,58,77,78,73
"TRINITY_DN12228_c0_g1",36,23,10,5,13,20
"TRINITY_DN12280_c0_g1",6,15,24,0,14,8
"TRINITY_DN12278_c0_g1",40,50,42,50,41,25
"TRINITY_DN13051_c0_g1",26,10,15,26,38,23
"TRINITY_DN13003_c0_g2",43,46,31,26,44,18
"TRINITY_DN13026_c0_g1",14,24,13,45,45,39
"TRINITY_DN13072_c0_g1",175,369,139,319,305,344
"TRINITY_DN13087_c0_g1",57,36,106,75,108,48
"TRINITY_DN13054_c0_g1",7,0,15,15,28,8
"TRINITY_DN13017_c0_g1",46,44,88,36,53,46
"TRINITY_DN13068_c0_g1",36,40,23,69,81,25
"TRINITY_DN13084_c0_g2",46,76,54,54,43,62
"TRINITY_DN13013_c0_g1",35,64,47,40,80,52
"TRINITY_DN13013_c1_g2",52,66,58,88,74,34
"TRINITY_DN13013_c1_g4",19,17,4,26,5,24
"TRINITY_DN13013_c2_g1",56,24,44,35,32,18
"TRINITY_DN13086_c0_g1",7,37,24,11,10,42
"TRINITY_DN13060_c0_g1",22,67,29,53,46,37
"TRINITY_DN13002_c0_g1",111,71,66,140,82,70
"TRINITY_DN13007_c0_g1",10,5,10,18,17,13
"TRINITY_DN13066_c1_g2",0,17,32,44,13,27
"TRINITY_DN13077_c0_g1",52,41,26,46,41,41
"TRINITY_DN13034_c0_g1",3,16,9,11,15,6
"TRINITY_DN13004_c0_g1",44,59,16,49,33,48
"TRINITY_DN13004_c1_g1",15,24,28,42,32,31
"TRINITY_DN13042_c0_g1",64,46,39,68,51,46
"TRINITY_DN13092_c0_g1",22,38,58,22,56,31
"TRINITY_DN13095_c0_g1",409,572,697,623,659,748
"TRINITY_DN13059_c1_g1",11,7,8,20,12,6
"TRINITY_DN13083_c0_g1",32,83,54,79,68,54
"TRINITY_DN13097_c0_g1",26,30,17,34,41,59
"TRINITY_DN13090_c0_g1",200,254,279,274,254,282
"TRINITY_DN13053_c0_g1",140,173,142,153,196,120
"TRINITY_DN13079_c0_g1",23,17,42,22,38,34
"TRINITY_DN13073_c0_g1",194,171,235,261,197,151
"TRINITY_DN13038_c0_g1",5,18,12,4,35,17
"TRINITY_DN13058_c3_g1",15,0,26,0,16,0
"TRINITY_DN13062_c0_g1",44,88,58,63,60,51
"TRINITY_DN13056_c0_g1",128,175,172,197,214,185
"TRINITY_DN13061_c0_g1",80,92,45,203,86,92
"TRINITY_DN13070_c0_g3",26,45,34,30,17,49
"TRINITY_DN13045_c0_g1",67,82,57,37,106,46
"TRINITY_DN13016_c0_g1",62,60,96,116,84,101
"TRINITY_DN13102_c0_g1",104,223,198,168,153,121
"TRINITY_DN13172_c0_g1",113,144,135,167,128,141
"TRINITY_DN13131_c0_g1",86,147,116,123,79,63
"TRINITY_DN13150_c0_g1",93,85,90,98,94,97
"TRINITY_DN13165_c0_g2",1063,1332,1366,1261,1366,1444
"TRINITY_DN13108_c0_g1",0,21,2,14,0,18
"TRINITY_DN13108_c1_g1",15,52,92,14,27,11
"TRINITY_DN13129_c0_g1",9,35,23,55,28,14
"TRINITY_DN13159_c0_g1",33,51,25,28,38,57
"TRINITY_DN13112_c0_g2",64,69,24,153,91,75
"TRINITY_DN13164_c0_g1",16,23,45,17,18,13
"TRINITY_DN13161_c0_g1",3,29,14,17,7,15
"TRINITY_DN13161_c0_g3",21,10,11,7,0,17
"TRINITY_DN13161_c0_g4",6,13,23,18,21,20
"TRINITY_DN13187_c0_g4",25,8,19,47,44,13
"TRINITY_DN13118_c0_g1",107,108,89,92,144,115
"TRINITY_DN13122_c0_g1",59,25,61,54,97,30
"TRINITY_DN13120_c0_g1",44,54,43,41,48,26
"TRINITY_DN13137_c0_g2",9,19,39,26,13,38
"TRINITY_DN13179_c0_g1",12,14,15,11,45,27
"TRINITY_DN13199_c0_g1",9,6,21,17,11,1
"TRINITY_DN13199_c0_g2",5,11,27,33,10,0
"TRINITY_DN13111_c0_g2",37,49,31,30,78,0
"TRINITY_DN13128_c0_g1",354,514,412,500,564,420
"TRINITY_DN13194_c0_g1",43,56,35,59,66,56
"TRINITY_DN13188_c0_g1",17,17,33,9,69,25
"TRINITY_DN13115_c0_g1",15,30,29,64,20,36
"TRINITY_DN13115_c1_g1",17,15,54,18,14,11
"TRINITY_DN13162_c0_g4",11,28,113,0,0,9
"TRINITY_DN13113_c0_g1",51,44,58,58,55,75
"TRINITY_DN13183_c0_g1",15,10,60,18,18,196
"TRINITY_DN13163_c0_g1",157,214,136,150,225,123
"TRINITY_DN13224_c0_g1",117,151,105,101,90,74
"TRINITY_DN13251_c1_g1",10,109,73,140,108,72
"TRINITY_DN13241_c0_g2",21,28,53,48,46,45
"TRINITY_DN13238_c0_g2",13,15,14,4,32,10
"TRINITY_DN13284_c0_g1",81,61,49,63,69,73
"TRINITY_DN13286_c0_g1",77,18,109,74,37,30
"TRINITY_DN13278_c0_g1",24,40,33,39,32,30
"TRINITY_DN13230_c0_g1",15,8,19,29,10,5
"TRINITY_DN13218_c0_g1",64,46,55,64,72,82
"TRINITY_DN13237_c0_g1",44,48,57,44,98,50
"TRINITY_DN13219_c0_g1",292,452,618,480,506,495
"TRINITY_DN13274_c0_g1",21,34,36,28,42,15
"TRINITY_DN13264_c0_g1",98,96,73,86,86,100
"TRINITY_DN13264_c1_g1",10,26,17,23,30,22
"TRINITY_DN13289_c0_g1",14,48,13,10,34,32
"TRINITY_DN13256_c0_g1",5,25,24,23,5,27
"TRINITY_DN13266_c0_g1",39,124,30,103,102,35
"TRINITY_DN13253_c0_g1",230,298,233,396,328,240
"TRINITY_DN13203_c0_g1",29,50,39,23,42,14
"TRINITY_DN13285_c0_g1",24,40,31,27,64,28
"TRINITY_DN13282_c0_g1",106,197,130,120,152,144
"TRINITY_DN13282_c0_g2",26,33,35,37,39,27
"TRINITY_DN13233_c1_g1",22,32,19,44,36,23
"TRINITY_DN13233_c1_g2",22,2,11,29,13,19
"TRINITY_DN13298_c0_g1",134,200,131,147,161,183
"TRINITY_DN13277_c0_g1",77,117,145,157,147,143
"TRINITY_DN13272_c0_g1",76,129,88,94,102,117
"TRINITY_DN13204_c0_g1",60,85,61,58,90,41
"TRINITY_DN13214_c0_g1",120,143,119,83,144,71
"TRINITY_DN13215_c0_g1",32,32,23,17,23,18
"TRINITY_DN13279_c0_g1",93,138,141,93,119,146
"TRINITY_DN13288_c0_g1",53,19,40,48,67,23
"TRINITY_DN13288_c0_g4",8,6,18,6,13,11
"TRINITY_DN13244_c0_g1",28,46,21,27,44,32
"TRINITY_DN13296_c0_g1",41,30,12,16,34,9
"TRINITY_DN13296_c1_g1",7,27,27,39,28,51
"TRINITY_DN13296_c2_g1",53,31,25,23,46,41
"TRINITY_DN13221_c0_g1",66,59,69,50,91,83
"TRINITY_DN13280_c0_g1",82,76,14,82,155,78
"TRINITY_DN13267_c0_g1",42,62,66,54,92,48
"TRINITY_DN13276_c0_g1",8,5,30,16,19,22
"TRINITY_DN13270_c0_g1",11,18,16,9,17,13
"TRINITY_DN13294_c0_g1",131,127,141,171,96,139
"TRINITY_DN13294_c1_g1",34,34,36,14,24,21
"TRINITY_DN13800_c0_g1",32,28,35,68,37,19
"TRINITY_DN13892_c0_g1",183,180,506,520,105,15
"TRINITY_DN13892_c0_g2",43,80,183,161,81,8
"TRINITY_DN13808_c0_g1",105,77,120,85,82,105
"TRINITY_DN13865_c0_g1",33,32,25,21,29,37
"TRINITY_DN13838_c0_g2",39,30,34,51,50,31
"TRINITY_DN13838_c1_g1",2,6,15,8,27,11
"TRINITY_DN13896_c0_g2",156,207,137,178,148,102
"TRINITY_DN13864_c0_g1",4,30,24,53,32,86
"TRINITY_DN13826_c0_g2",4,24,9,23,11,4
"TRINITY_DN13899_c0_g1",6,33,7,25,12,7
"TRINITY_DN13873_c0_g1",270,411,493,113,206,387
"TRINITY_DN13873_c1_g1",107,121,93,116,109,101
"TRINITY_DN13849_c0_g1",104,102,88,121,119,120
"TRINITY_DN13849_c2_g1",10,11,4,26,20,16
"TRINITY_DN13840_c0_g1",64,40,67,89,81,53
"TRINITY_DN13858_c0_g1",10,25,14,15,17,29
"TRINITY_DN13891_c0_g1",0,0,51,42,0,133
"TRINITY_DN13829_c0_g1",164,188,195,191,179,180
"TRINITY_DN13876_c0_g1",0,0,4,91,24,35
"TRINITY_DN13836_c0_g1",15,17,33,37,33,41
"TRINITY_DN13814_c1_g1",86,168,111,241,132,136
"TRINITY_DN13842_c0_g1",20,24,18,39,14,0
"TRINITY_DN13874_c0_g1",577,644,657,849,860,887
"TRINITY_DN13884_c0_g1",17,15,20,30,36,14
"TRINITY_DN13817_c0_g1",10,37,14,15,7,10
"TRINITY_DN13807_c0_g1",10,18,22,4,8,26
"TRINITY_DN13866_c0_g2",14,33,23,25,9,16
"TRINITY_DN13867_c2_g1",22,20,6,12,14,16
"TRINITY_DN13809_c0_g1",10,21,15,29,1,16
"TRINITY_DN13872_c1_g2",29,32,26,16,33,35
"TRINITY_DN13863_c0_g1",101,75,95,78,139,75
"TRINITY_DN13827_c0_g1",23,61,24,48,33,45
"TRINITY_DN13854_c0_g1",57,26,29,62,43,37
"TRINITY_DN13819_c0_g1",30,8,33,20,21,42
"TRINITY_DN13860_c0_g2",39,46,48,29,30,17
"TRINITY_DN13893_c0_g1",97,179,264,134,112,62
"TRINITY_DN13810_c0_g2",1525,2374,1633,2219,2822,1696
"TRINITY_DN14122_c0_g1",67,114,82,114,51,62
"TRINITY_DN14164_c0_g1",99,122,86,119,132,103
"TRINITY_DN14178_c0_g1",57,76,63,62,65,53
"TRINITY_DN14156_c0_g1",309,554,496,659,718,601
"TRINITY_DN14140_c0_g1",35,46,85,72,27,12
"TRINITY_DN14138_c0_g1",73,87,59,26,22,47
"TRINITY_DN14116_c0_g1",179,245,288,378,368,252
"TRINITY_DN14102_c0_g1",14,17,10,17,26,19
"TRINITY_DN14153_c0_g1",20,34,24,32,18,9
"TRINITY_DN14179_c0_g1",0,12,16,11,15,5
"TRINITY_DN14163_c0_g2",20,31,29,20,47,22
"TRINITY_DN14187_c0_g1",145,193,189,181,260,180
"TRINITY_DN14170_c0_g1",122,132,134,128,126,107
"TRINITY_DN14131_c0_g1",29,47,58,76,46,38
"TRINITY_DN14195_c0_g1",0,13,20,11,5,0
"TRINITY_DN14180_c0_g1",28,99,39,91,74,34
"TRINITY_DN14121_c0_g1",90,88,108,146,84,101
"TRINITY_DN14136_c0_g2",48,76,88,89,77,82
"TRINITY_DN14143_c0_g1",7,17,23,65,33,7
"TRINITY_DN14188_c0_g1",84,144,118,151,164,143
"TRINITY_DN14147_c1_g1",185,279,288,706,418,332
"TRINITY_DN14176_c0_g1",215,293,417,369,400,326
"TRINITY_DN14157_c0_g1",25,47,33,62,56,57
"TRINITY_DN14158_c0_g2",9,2,15,31,56,15
"TRINITY_DN14118_c0_g1",32,23,30,50,66,81
"TRINITY_DN14133_c0_g1",0,22,57,49,19,0
"TRINITY_DN14181_c0_g1",6,11,13,27,7,7
"TRINITY_DN14183_c0_g1",71,124,115,127,143,110
"TRINITY_DN14137_c0_g1",1039,1407,984,1257,1205,1280
"TRINITY_DN14148_c0_g1",16,14,21,8,11,13
"TRINITY_DN14142_c0_g1",30,20,22,22,19,35
"TRINITY_DN14101_c0_g1",50,39,69,24,14,41
"TRINITY_DN14674_c0_g1",5,6,12,12,6,11
"TRINITY_DN14668_c0_g1",9,43,40,46,27,24
"TRINITY_DN14622_c0_g1",47,77,66,81,98,78
"TRINITY_DN14634_c0_g1",80,65,71,109,62,92
"TRINITY_DN14638_c0_g1",58,56,69,31,106,73
"TRINITY_DN14625_c0_g1",40,33,39,37,34,23
"TRINITY_DN14636_c0_g3",43,70,29,66,86,41
"TRINITY_DN14664_c0_g1",98,83,121,117,96,84
"TRINITY_DN14696_c0_g2",588,1231,656,1004,1102,673
"TRINITY_DN14696_c1_g1",20,16,24,25,34,30
"TRINITY_DN14619_c0_g1",22,26,24,32,21,13
"TRINITY_DN14611_c0_g1",24,26,8,41,29,58
"TRINITY_DN14633_c0_g1",157,214,144,253,174,120
"TRINITY_DN14670_c0_g1",12,15,42,27,10,0
"TRINITY_DN14662_c0_g1",33,86,57,33,81,41
"TRINITY_DN14689_c0_g1",59,98,75,50,126,77
"TRINITY_DN14630_c0_g1",50,61,45,65,39,81
"TRINITY_DN14697_c0_g1",66,70,58,73,80,51
"TRINITY_DN14628_c3_g1",11,11,19,20,0,3
"TRINITY_DN14631_c0_g1",339,440,457,469,547,524
"TRINITY_DN14655_c0_g1",31,50,25,26,45,3
"TRINITY_DN14661_c0_g1",14,40,16,43,38,17
"TRINITY_DN14654_c0_g1",24,58,11,129,28,45
"TRINITY_DN14646_c0_g3",12,9,19,33,6,9
"TRINITY_DN14617_c0_g1",27,42,18,12,53,21
"TRINITY_DN14643_c0_g1",54,0,92,123,3,131
"TRINITY_DN15060_c0_g1",256,261,264,312,282,278
"TRINITY_DN15074_c1_g1",23,22,36,35,17,34
"TRINITY_DN15012_c1_g1",9,8,18,65,44,29
"TRINITY_DN15016_c0_g1",58,129,69,74,91,62
"TRINITY_DN15089_c0_g1",36,35,74,58,90,44
"TRINITY_DN15085_c0_g1",18,18,19,19,69,2
"TRINITY_DN15023_c0_g1",14,3,23,10,15,22
"TRINITY_DN15014_c0_g1",14,18,13,25,49,7
"TRINITY_DN15014_c1_g1",33,41,36,24,26,19
"TRINITY_DN15018_c0_g1",6,4,30,29,18,6
"TRINITY_DN15025_c0_g1",60,124,106,204,112,100
"TRINITY_DN15033_c0_g1",34,34,42,20,62,57
"TRINITY_DN15017_c0_g1",145,156,120,176,141,149
"TRINITY_DN15048_c0_g2",31,35,85,75,81,37
"TRINITY_DN15065_c1_g1",61,9,40,93,129,50
"TRINITY_DN15022_c0_g3",102,104,143,107,130,98
"TRINITY_DN15020_c0_g1",15,10,7,23,43,28
"TRINITY_DN15059_c0_g1",6,11,7,17,0,12
"TRINITY_DN15072_c0_g1",31,29,23,25,38,16
"TRINITY_DN15054_c0_g1",47,67,58,84,55,38
"TRINITY_DN15054_c1_g1",117,147,108,134,154,104
"TRINITY_DN15062_c0_g1",29,22,20,18,18,18
"TRINITY_DN15000_c0_g1",27,11,14,32,21,35
"TRINITY_DN15090_c0_g1",20,35,39,41,30,25
"TRINITY_DN15052_c0_g2",112,133,159,157,171,133
"TRINITY_DN15049_c0_g1",22,16,12,50,8,23
"TRINITY_DN15049_c0_g2",21,27,51,51,65,23
"TRINITY_DN15049_c1_g1",9,4,101,376,114,124
"TRINITY_DN15058_c0_g1",147,235,230,245,292,199
"TRINITY_DN16088_c0_g2",13,43,22,13,0,6
"TRINITY_DN16088_c1_g1",4,13,3,14,7,17
"TRINITY_DN16054_c0_g1",24,10,41,17,10,22
"TRINITY_DN16010_c0_g1",22,28,11,28,33,43
"TRINITY_DN16063_c0_g1",8,20,19,28,24,0
"TRINITY_DN16003_c0_g1",188,317,308,221,468,319
"TRINITY_DN16003_c1_g2",66,61,64,143,128,64
"TRINITY_DN16073_c0_g1",20,45,15,34,35,25
"TRINITY_DN16070_c0_g3",15,13,10,10,46,2
"TRINITY_DN16093_c0_g1",21,34,4,21,5,0
"TRINITY_DN16067_c0_g1",27,23,27,43,34,27
"TRINITY_DN16047_c0_g2",37,34,34,68,72,41
"TRINITY_DN16004_c0_g1",28,108,74,73,94,85
"TRINITY_DN16004_c1_g1",4,4,26,26,4,31
"TRINITY_DN16089_c0_g1",33,69,36,70,40,26
"TRINITY_DN16052_c0_g1",35,59,26,15,35,45
"TRINITY_DN16011_c0_g1",63,39,84,39,73,18
"TRINITY_DN16077_c0_g1",40,41,33,52,47,75
"TRINITY_DN16020_c0_g1",130,166,130,143,141,138
"TRINITY_DN16066_c0_g2",14,44,17,14,15,18
"TRINITY_DN16068_c0_g1",21,7,77,8,55,9
